epoch,timestamp,Value
1452994680000,2016-01-16 18:38:00,0.00451298941888217
1452994710000,2016-01-16 18:38:30,0.0162028553776154
1452994740000,2016-01-16 18:39:00,0.00954625111418924
1452994770000,2016-01-16 18:39:30,0.00921426585166612
1452994800000,2016-01-16 18:40:00,0.0166953244429436
1452994830000,2016-01-16 18:40:30,0.0183420156623418
1452994860000,2016-01-16 18:41:00,0.0139836948274002
1452994890000,2016-01-16 18:41:30,0.0105441832136608
1452994920000,2016-01-16 18:42:00,0.0112845887606653
1452994950000,2016-01-16 18:42:30,0.00610696846835351
1452994980000,2016-01-16 18:43:00,0.0201742204212931
1452995010000,2016-01-16 18:43:30,0.0131642418485353
1452995040000,2016-01-16 18:44:00,0.0302257389468869
1452995070000,2016-01-16 18:44:30,0.00711824538979809
1452995100000,2016-01-16 18:45:00,0.012518505549202
1452995130000,2016-01-16 18:45:30,0.00714815407781861
1452995160000,2016-01-16 18:46:00,0.00430872576045646
1452995190000,2016-01-16 18:46:30,0.0025490272700525
1452995220000,2016-01-16 18:47:00,0.00511703069514751
1452995250000,2016-01-16 18:47:30,0.00840489162086818
1452995280000,2016-01-16 18:48:00,0.0034982788979626
1452995310000,2016-01-16 18:48:30,0.00289461385735793
1452995340000,2016-01-16 18:49:00,0.0032833300298623
1452995370000,2016-01-16 18:49:30,0.00266983736263054
1452995400000,2016-01-16 18:50:00,0.00335344721658807
1452995430000,2016-01-16 18:50:30,0.00271933710327556
1452995460000,2016-01-16 18:51:00,0.0103540557390852
1452995490000,2016-01-16 18:51:30,0.00369595028036046
1452995520000,2016-01-16 18:52:00,0.00348946177358702
1452995550000,2016-01-16 18:52:30,0.00234174433044557
1452995580000,2016-01-16 18:53:00,0.0151402680982736
1452995610000,2016-01-16 18:53:30,0.00271076439520542
1452995640000,2016-01-16 18:54:00,0.00328507356808871
1452995670000,2016-01-16 18:54:30,0.00240670529926157
1452995700000,2016-01-16 18:55:00,0.00727413199956417
1452995730000,2016-01-16 18:55:30,0.0217208193647292
1452995760000,2016-01-16 18:56:00,0.00350846730187294
1452995790000,2016-01-16 18:56:30,0.00276999891413104
1452995820000,2016-01-16 18:57:00,0.00348612982385713
1452995850000,2016-01-16 18:57:30,0.00508048082069624
1452995880000,2016-01-16 18:58:00,0.0377289496654531
1452995910000,2016-01-16 18:58:30,0.0136917863380734
1452995940000,2016-01-16 18:59:00,0.0187431432130308
1452995970000,2016-01-16 18:59:30,0.0115172179434808
1.452996e+12,2016-01-16 19:00:00,0.0170144686189899
1452996030000,2016-01-16 19:00:30,0.00723848392978617
1452996060000,2016-01-16 19:01:00,0.0148736186487443
1452996090000,2016-01-16 19:01:30,0.00703559209254149
